Bobby,Hall,bnh2893,"""r6az^Q)>^=EQG4""",bhall@test.psu.edu,7179439739,31293,138-269-6577,Manager,"""Dolorem eius quiquia ut etincidunt dolore quisquam.""",84288,Green
Kimberly,Gardner,ksg6997,"""}EV+eA{MvU!*(FUUc""",kgardner@test.psu.edu,7175279686,25733,136-980-3892,None,"""Porro sit magnam dolorem.""",37280,Green
Gerald,Rivera,gur6426,"""T.d\^tKxU>)Mz(>a#Q""",grivera@test.psu.edu,7174146363,24228,132-178-8682,Client,"""Sit numquam dolorem amet numquam. Quaerat neque non labore dolorem quisquam porro etincidunt. Labore quisquam dolore quiquia etincidunt quisquam. Est sit ‘consectetur numquam adipisci eius. Amet mod’i neque voluptatem modi neque eius non. Sit dolore sit consectetur dolor labore. Magnam sed consectetur ipsum est ipsum magnam. Tempora voluptatem quiquia sed consectetu”r non. Est est velit adipisci non quiquia.""",99338,White
Yi,Gonzalez,yqg8021,"""WEmc8.?I[ku<+vS:""",ygonzalez@test.psu.edu,7178754800,19134,203-550-3991,Analyst,"""Consectetur ut non consectetur modi porro.""",35508,Orange
Elijah,Anderson,ela9081,"""Wo>4S0+7Y:A/0t""",eanderson@test.psu.edu,7178683483,34270,257-284-6215,Developer,"""Dolore est ut porro voluptatem dolor ut velit.""",-75206,Green
Maria,Lee,mpl3980,"""n=L>UZJyux8pPg3""",mlee2@pennstate.com,7176229722,23153,206-240-7272,Client,"""Labore magnam sed non dolore dolore.""",-8526,Green
Judy,Roberts,jzr9700,"""-YKmck0&q5nYom:.qWe2""",jroberts@test.psu.edu,7171251304,23313,280-628-6768,Manager,"""Dolor tempora modi ut non adipisci sed.""",-55106,Blue
Judy,Moore,jcm3776,"""t%(EF;=cw=r@yn\9U11)""",jmoore@test.psu.edu,7177783848,11710,215-283-6976,none,"""Quaerat eius eius adipisci est.""",-17713,Black
Kevin,Gardner,kdg2084,"""(d#_GMBzHe*NM.[=P""",kgardner2@pennstate.com,7173452138,25419,131-973-1470,None,"""Adipisci labore quiquia magnam eius voluptatem est.""",-62180,Indigo
Maria,Jones,msj2696,"""?C1Nz7XJo!EGGztrf9(""",mjones@test.psu.edu,7173699746,24851,157-559-2533,Developer,"""Voluptatem voluptatem est neque tempora eius tempora.""",91378,Magenta
Joan,Perez,jkp8138,"""OrTDt.:GiYIQ+<:zx""",jperez@test.psu.edu,7176681899,36304,102-342-9760,Manager,"""Est quisquam dolore adipisci consectetur neque.""",45090,Pink
Ruth,Taylor,rwt8288,"""iOlMD.7{tcqYh1dW%1LG""",rtaylor@test.psu.edu,7171657221,23295,206-946-9463,Developer,"""Tempora ut adipisci ut ipsum dolorem ipsum labore.""",-8996,Orange
Karen,Rivera,khr6542,"""Nco[0U%hO^0O5%:""",krivera@test.psu.edu,7172496636,14861,222-827-7132,Analyst,"""Dolorem consectetur sed tempora.""",40435,Cyan
Judith,Williams,jzw8779,"""<Q9a+AU\fTD%ciEN8TZ""",jwilliams2@pennstate.com,7173267135,13922,267-476-2437,Analyst,"""Amet ipsum velit eius ipsum magnam ipsum.""",41199,Magenta
Edward,Rodriguez,ebr1355,"""$JO/LVM-4=FYnz4$wO1_""",erodriguez@test.psu.edu,7178877615,25317,120-948-9990,Developer,"""Porro dolore neque non.""",-14255,Green
Frank,Perez,fzp2227,"""[tr+1<9_Q4JPn;9>i5t/""",fperez@test.psu.edu,7172604790,13745,135-780-9292,None,"""Dolor porro est dolore labore labore voluptatem.""",67978,Indigo
Vincent,Allen,via4299,"""@xS[4U{C1mluSU4wxU}F""",vallen@test.psu.edu,7171991663,16694,164-920-1686,Analyst,"""Tempora non amet quisquam numquam aliquam.""",95297,Indigo
Margaret,Gonzalez,myg4125,"""Z9n6=jR(R#^675""",mgonzalez@test.psu.edu,7178105351,32402,119-641-1503,Other,,,
Rebecca,Williams,rlw4198,"""dtJI(Cze)Wio0Ge""",rwilliams@test.psu.edu,7179613813,22006,231-185-4597,Client,"""Neque non labore ut non labore est.""",-74084,Yellow
Samantha,Rodriguez,syr1213,"""I];&71oEV%XPBu+ka""",srodriguez@test.psu.edu,7177255383,11511,103-696-6846,Analyst,"""Adipisci velit velit modi porro consectetur neque.""",8148,White
Anna,Rodriguez,aar7180,"""-2yo+=]s;f;$jQ""",arodriguez@test.psu.edu,7177151611,25802,294-258-5744,Customer,"""Velit consectetur dolor sit quaerat dolorem aliquam.""",76184,Magenta
Timothy,O'Neill,tjo6892,"""OrdgE8y.m@&8UEG""",toneill@test.psu.edu,7175534038,21375,122-326-1722,Manager,"""Amet velit modi modi dolorem numquam ut adipisci.""",-3090,Green
Bob,White,bdw4698,"""_!)$hTZ\;tuX/fMsB2""",bwhite@test.psu.edu,7179292170,29557,119-985-2165,Manager,"""Velit ipsum adipisci dolorem sed neque magnam.""",-26758,White
Stephanie,Gardner,srg5452,"""yX2bl?54bQ;4Ohjl?p:""",sgardner2@pennstate.com,7174842722,11558,120-979-4127,Other,"""Sed velit dolorem voluptatem.""",-36006,Cyan
Mark,Green,msg2021,"""Ih0J>TB*Ph$P^\:R7y0""",mgreen@test.psu.edu,7177554204,27288,123-146-5983,Client,"""Ut ipsum tempora amet neque velit quaerat quaerat.""",-63524,Blue
Beatrice,Johnson,bzj3513,"""M{Qk)\yaT{Nt1!""",bjohnson@test.psu.edu,7173434872,12032,190-224-7777,Other,"""Consectetur quaerat numquam amet.""",-28303,Green
Rose,Miller,rvm5098,"""?1$9:Cp>P0N8mg""",rmiller@test.psu.edu,7177536406,33420,240-861-4069,Customer,"""Amet ut etincidunt etincidunt adipisci.""",-82132,Violet
Catherine,Lee,col2670,"""uuz\J2>(c2xTO#5gXsf""",clee@test.psu.edu,7175551481,34937,299-216-8543,Manager,"""Quisquam adipisci aliquam non dolore adipisci dolor eius.""",-94874,Black
Douglas,Lane,dcl5808,"""taV<:sN0.]}\*<_(4(6""",dlane@test.psu.edu,7179532006,32707,220-208-8102,Manager,"""Amet consectetur adipisci sed.""",-69735,Magenta
Amy,Smith,aps1851,"""n\c2Yr[xD5#RJM""",asmith2@pennstate.com,7171911481,19906,298-765-6218,Customer,"""Voluptatem porro dolorem magnam ut dolorem numquam.""",-12767,White
Ronald,Hill,rch8888,"""-}v}TR@^j?4YIr6om[""",rhill@test.psu.edu,7171724316,34525,237-225-5920,None,"""Quiquia modi consectetur sed.""",20370,Yellow
Jacqueline,Flores,jpf1048,"""wOCw+BVpFZwc[6rtT""",jflores2@pennstate.com,7173858524,22478,257-826-8166,Customer,"""Velit modi quaerat etincidunt sed neque.""",-9478,Orange
Janet,Lee,jml9934,"""m\3}MghQpJpM/q9DhY2""",jlee2@pennstate.com,7172767439,22669,106-706-9399,Customer,"""Adipisci sed quisquam quiquia quiquia labore.""",-92278,Green
Sean,King,sok6708,"""u&gS$5]t^OIqsLz/:mbH""",sking@test.psu.edu,7177504455,21944,257-909-3082,Analyst,"""Aliquam adipisci non ut est numquam eius.""",4883,Indigo
Amber,Young,aby3009,"""R+X7K6Y7c}4w5yw<L^""",ayoung@test.psu.edu,7178564472,13328,282-331-8789,None,"""Consectetu•r porro ad’ipisci numquam voluptatem ipsum consectetur quaerat. Modi sit est tempora velit. Consectetur consectetur numquam quisquam eius qua–erat dolorem. Quaerat est ut quisquam labore sed modi. Ut sit neque adipisci porro sed quiquia.""",71732,White
Jennifer,Allen,jna5029,"""81%aQ1VVVFV0!1+nyJv\""",jallen2@pennstate.com,7178321399,20035,182-572-7426,Manager,"""Est numquam quiquia ut est aliquam quiquia dolor.""",34773,White
Laura,Hall,lch4018,"""k1T44^p:^$o5q3YE<cT""",lhall@test.psu.edu,7172859856,24075,268-244-1510,Developer,"""Modi consectetur neque amet quaerat dolorem ut dolore.""",76339,Yellow
Kimberly,Allen,kva5495,"""3oviFMq&[.z<T9+nw*[""",kallen@test.psu.edu,7176223447,26991,292-964-8567,Client,"""Etincidunt aliquam amet quaerat dolorem voluptatem neque.""",-63972,Yellow
Brandon,Smith,bss4548,"""%kyaZ#6@-.T@B[""",bsmith2@pennstate.com,7178722790,29137,283-505-8597,Client,"""Magnam labore est dolorem numquam modi.""",-88927,Green
Olivia,Xi,ovx7829,"""7c8Z1Y*d3QkzOducp""",oxi@test.psu.edu,7176873720,36725,169-401-9931,Manager,"""Quaerat dolore quaerat sed quiquia tempora.""",-62698,Indigo
Randy,Smith,ros8872,"""kX:$(9HGwPad#Y!}X.P""",rsmith@test.psu.edu,7179429273,22119,269-971-8470,Other,"""Dolor etincidunt non labore modi labore.""",-57685,Blue
Thomas,Perez,typ5207,"""c)HfA^y>>TULo*;Jy""",tperez@test.psu.edu,7179733692,13777,124-471-6173,Analyst,"""Velit numquam numquam sit modi tempora.""",-73761,White
Sara,Sanchez,sss2033,"""B.9R>80]>tw=^7^F""",ssanchez2@pennstate.com,7178271185,14533,175-844-2846,Developer,"""Voluptatem tempora voluptatem quiquia ipsum.""",85998,Magenta
Edward,Johnson,erj5107,"""WXic@R9mPPv8V)65(^eB""",ejohnson@test.psu.edu,7179138370,30719,263-677-1661,Analyst,"""Etincidunt amet neque quisquam ipsum magnam sed labore.""",-92993,Indigo
Judith,Hill,jnh1620,""";V.hOG]WVRjO:&0K?ut""",jhill2@pennstate.com,7173742566,18569,135-304-5969,Other,"""Non dolore magnam dolor dolorem tempora est.""",-79937,Violet
Beatrice,Thomas,bft2656,"""I<L#tkW)m{p]!^""",bthomas2@pennstate.com,7172748634,19956,263-541-3868,Client,"""Labore sit ipsum aliquam dolor velit sit amet.""",-6469,Black
Randy,Johnson,rwj6697,"""[jNh8#M}#?e6ybs-""",rjohnson@test.psu.edu,7171592232,19872,247-254-1511,Customer,"""Modi ut labore quiquia quisquam aliquam neque.""",-54151,White
Nathan,Smith,nrs1873,"""(O:RWNR>JNhe0T""",nsmith@test.psu.edu,7175735465,18869,296-926-1423,Analyst,"""Sit quaerat dolore non ut voluptatem quiquia.""",78947,Red
Raymond,Robinson,rcr5384,"""]mvM{+@)7t}$QE2_\rGT""",rrobinson@test.psu.edu,7172288711,35977,115-434-3010,Developer,"""Modi velit velit etincidunt dolorem sed.""",82042,Violet
Joan,Flores,jqf9897,"""JA;y8]Cg.9X-!!F4O""",jflores3@pennstate.com,7177512432,33754,166-534-4390,Manager,"""Tempora quaerat labore tempora quaerat porro amet.""",87837,Blue
Bobby,O'Neill,beo1965,"""F27Z@X^Wb&}lXrr:gAv""",boneill@test.psu.edu,7173401452,24297,226-315-6760,Developer,"""Sit quiquia quisquam quiquia.""",50963,White
Keith,Gonzalez,kwg7808,"""evwj//ht&pQ.Q%sa_RE""",kgonzalez@test.psu.edu,7179512270,28850,288-543-3498,Client,"""Porro amet etincidunt numquam voluptatem etincidunt sed est.""",-14020,Indigo
Charlotte,Hall,coh6528,"""$ZLw=2]&QYQV_j""",chall@test.psu.edu,7172951169,37564,299-652-9746,Manager,"""Ipsum dolorem ipsum aliquam.""",-21468,Green
Tyler,Hall,tzh9784,"""iHV^W]m8o<Vq<C2oxEj""",thall@test.psu.edu,7178167969,31388,145-603-8502,Other,"""Quisquam aliquam magnam voluptatem porro.""",-15978,Yellow
Dylan,Moore,dcm5548,"""B{^|NM\[7'8[Rzw55P&A""""""",dmoore@test.psu.edu,7176869892,14795,123-722-2322,Other,"""Voluptatem ut dolorem ipsum eius.""",81982,White
Janet,Martinez,jem7278,"""j9t}U8WsFeBYJWzz4""",jmartinez@test.psu.edu,7176669803,11118,224-644-4239,Manager,"""Quaerat aliquam est amet labore quisquam quiquia.""",-26853,Red
Paul,Baker,pvb3522,"""vjf-CVp=lnInD\=E:X""",pbaker@test.psu.edu,7172385900,28906,263-891-2261,Manager,"""Dolore ut tempora velit ut quisquam porro sed.""",9897,Yellow
Dorothy,Baker,dmb7855,"""?#P-bYM+b}K0^RZ<""",dbaker@test.psu.edu,7173655629,14895,252-572-6696,Customer,"""Non ipsum est quaerat quaerat.""",-84501,Violet
Christian,Mitchell,cjm2655,"""*#]As8;jM!5RU}9(e""",cmitchell@test.psu.edu,7177755398,33067,161-131-7883,Client,"""Porro ut sed sed ipsum est.""",79033,Magenta
Yi,Torres,yvt4449,"""tYz6H=?XQ-<]C;a""",ytorres@test.psu.edu,7177305949,21014,135-913-7816,Customer,"""Adipisci numquam neque porro etincidunt sit.""",24829,Orange
Laura,Anderson,lpa8484,"""]i<?2%pzGyZR}?+3o""",landerson@test.psu.edu,7178288571,21088,165-828-5954,None,"""Tempora neque porro amet tempora voluptatem etincidunt.""",18061,Red
Terry,White,tmw4792,"""T@ygR=)EWusumuKM(2?[""",twhite@test.psu.edu,7177376553,16121,170-237-3667,Manager,"""Porro consectetur labore ipsum tempora.""",5333,White
Gerald,Adams,gha3126,"""cWudhm4<G1H*O!:;""",gadams@test.psu.edu,7175586976,21370,155-973-4240,None,"""Aliquam aliquam ipsum sit dolorem.""",-34133,Black
Bryan,Baker,bob6429,"""vT}EGQ!f/ZtkI)aAxy""",bbaker@test.psu.edu,7179525939,19386,252-346-2051,None,"""Tempora est eius numquam sit.""",914,Cyan
Dennis,Jackson,dgj5721,"""VSXw=)#88P1:W]rM""",djackson@test.psu.edu,7178133419,32935,200-690-2601,None,"""Sit quaerat aliquam quisquam quisquam dolore sed labore.""",-84194,Indigo
Christian,Smith,cus9922,"""cG-*<gRBOI@JLQp0u-EI""",csmith2@pennstate.com,7178335537,34138,266-230-9301,Developer,"""Neque dolorem quiquia quaerat.""",-39887,Magenta
Russell,Wilson,rww8108,"""RQ>jrmMD6((rl@aQn_l{""",rwilson@test.psu.edu,7179288110,14321,138-504-9302,Analyst,"""Quisquam porro dolore est.""",-59557,Blue
Daniel,Miller,dum2638,"""d[v+/6rh7FL#+1sE6m""",dmiller@test.psu.edu,7172379632,27835,296-513-4695,Customer,"""Quaerat etincidunt voluptatem neque ut non.""",-10331,Yellow
William,Hall,wzh6012,"""#IpfFuF1>U&8JZ""",whall@test.psu.edu,(717)704-6203,33906,263-837-7298,None,"""Adipisci amet voluptatem neque non quisquam non.""",73384,Green
Peter,Sanchez,pws2037,"""{26gq}2}t%MDgvTEiK7""",psanchez@test.psu.edu,7172562746,23689,179-498-9847,Other,"""Amet dolorem dolorem labore.""",94977,Pink
Daniel,O'Neill,dlo4509,""">FJ<2Nj[w9:wpiA""",doneill2@pennstate.com,7175945147,26622,103-103-9010,Customer,"""Dolor magnam velit labore.""",82688,Black
Andrew,King,atk1355,"""hxs9hT2{-Lg$5yOfiQ\N""",aking3@pennstate.com,7179163902,29331,217-483-1000,Client,"""Amet neque consectetur tempora sit.""",96636,White
Billy,Brown,bmb5382,"""-7wQL&T9_EaNgzA""",bbrown@test.psu.edu,7171022306,32634,184-782-2509,None,"""Magnam sed numquam porro dolor consectetur sit.""",50233,Pink
Isabella,Green,ivg2715,"""/:RW4uEb6MW@rExdgU^c""",igreen@test.psu.edu,7176147013,14383,111-550-3469,Manager,"""Consectetur consectetur amet etincidunt velit eius magnam.""",48121,Black
Andrea,White,auw4203,"""aEGs#vAL\/KW7V&AY""",awhite@test.psu.edu,7178321491,34846,219-502-7741,Developer,"""Velit magnam non numquam adipisci consectetur est tempora.""",-41838,Violet
George,Hernandez,gvh9737,"""2sv7Zxc(Z$gRGp2}a%*""",ghernandez@test.psu.edu,7171554196,21515,167-781-1911,Analyst,"""Aliquam magnam consectetur magnam labore.""",60745,Indigo
Joseph,Thomas,jpt7869,"""]mXmdHa\sfkWg1><""",jthomas@test.psu.edu,7171734460,15339,202-778-1388,None,"""Sed dolore quisquam dolorem quiquia tempora.""",16558,Indigo
Shirley,Wilson,skw6829,""";}Z*Ad_^-M4VgqBtw""",swilson@test.psu.edu,7175934678,26004,143-873-1116,Other,"""Quiquia sit aliquam ipsum.""",-86805,Indigo
Alex,Adams,aua3489,"""0T9E@-swpJ0TsJH;""",aadams@test.psu.edu,7175136348,21200,276-187-5372,Other,"""Labore dolor sed voluptatem aliquam sed modi non.""",-6149,Orange
Harold,Lewis,hjl9882,"""x4ykjaYN^<Zhrv-NI:""",hlewis@test.psu.edu,7171836382,20470,258-671-5962,Analyst,"""Neque ut quiquia etincidunt dolor dolor labore.""",51476,Indigo
Denise,Sanchez,dss2060,"""RtwFDN+Eb&_MqJh""",dsanchez2@pennstate.com,7177036005,14112,281-892-2012,Customer,"""Adipisci adipisci dolor quisquam tempora quaerat sed quisquam.""",30411,Pink
Bobby,Lane,bvl5230,"""Ui?v^hek$9/ITf3""",blane@test.psu.edu,717-106-3970,17865,145-907-9289,Other,"""Labore dolor dolorem magnam sit etincidunt.""",79493,Pink
Kyle,Rodriguez,ktr4345,"""nz=#N[3Gp0otg<""",krodriguez@test.psu.edu,7173263441,38068,196-817-6466,Developer,"""Modi quaerat magnam quiquia.""",51548,White
Michelle,Anderson,mra2814,"""34Z^YN$(mh_/b%V""",manderson@test.psu.edu,7176232715,21026,288-339-8510,None,"""Etincidunt non modi adipisci tempora porro neque.""",-29073,Orange
David,Taylor,dbt2418,"""wth*cWvOYCh:8AE""",dtaylor2@pennstate.com,7173259827,10982,146-474-5546,Client,"""Ipsum ipsum numquam velit.""",86526,Green
Virginia,Smith-Kline,vas2236,"""+!VnPqYyl-sD+5ISx?""",vsmithkline@test.psu.edu,7174121445,28157,169-450-4775,Client,"""Ut amet adipisci quaerat dolore est magnam.""",-98954,Violet
Helen,Carter,hbc1069,"""Q(EcOy!bw{eGy)\""",hcarter@test.psu.edu,7175713614,30500,111-175-5870,Developer,"""Adipisci voluptatem voluptatem sed amet adipisci.""",-92214,Yellow
Natalie,Moore,nbm1178,"""?7tSr][\0u[>7$""",nmoore@test.psu.edu,7172171491,29852,213-925-7035,Analyst,"""Amet magnam numquam ut ipsum neque dolorem.""",-72376,Indigo
Douglas,Lee,djl3563,"""(6V{NWR6zA/1}UCd+7Q+""",dlee2@pennstate.com,7175655941,16770,100-748-5998,Client,"""Etincidunt quiquia neque dolor dolor ipsum quisquam.""",-80785,Red
Yi,O'Neill,ylo8793,"""YWra)xNFQ2AIW/ym>{""",yoneill@test.psu.edu,7172886413,16963,275-468-8219,Customer,"""Adipisci consectetur quisquam dolor dolorem.""",1581,Orange
Carl,Campbell,cpc7299,"""7]24YSq^MmI1;(""",ccampbell@test.psu.edu,7177691575,20530,199-442-1491,Manager,"""Neque sit consectetur voluptatem etincidunt quisquam ipsum velit.""",-53013,Green
Frank,York,fly1108,"""Q]RL29q3J)[\{*r&K""",fyork@test.psu.edu,7175656837,16004,292-383-2344,Client,"""Dolorem tempora amet amet numquam labore ipsum quaerat.""",-879,Green
Zach,Gardner,zyg4417,"""y120=#BB=fVBov""",zgardner@test.psu.edu,7178547942,33897,232-310-4216,Customer,"""Amet etincidunt sit amet ipsum dolor etincidunt. Adipisci quaerat tempora modi aliquam sit. Quisquam quiquia tempora sed dolore. Magnam n‘umquam eius eius ipsum. Quisquam amet magnam dolorem non tempora amet voluptatem. Dolore sed porro non –—neque dolor.""",-86249,Blue
Cynthia,Torres,cqt5477,"""?z]u.aRm/'R93t2-_QT''I""",ctorres@test.psu.edu,7175723877,26443,181-702-7240,Other,"""Dolorem ut velit adipisci etincidunt non dolorem.""",54193,Red
Michael,Rodriguez,mjr5285,"""cZl=Pvb4Y%_K3lZ""",mrodriguez@test.psu.edu,7172833436,28957,232-883-8694,None,"""Porro neque sit adipisci velit dolore.""",73868,Cyan
Susan,Clark,svc5283,"""3w6OFmE1BU1_@l98/""",sclark@test.psu.edu,7179565660,13085,193-850-6330,Other,"""Ipsum sit ipsum porro voluptatem sit neque.""",83631,Cyan
Helen,Adams,hra3850,"""AVp6rq\Kqp]sqQOecRfN""",hadams@test.psu.edu,7178121684,16887,133-335-4765,Customer,"""Neque quiquia labore quiquia quisquam consectetur ut.""",-2959,Blue
Donald,Torres,dct9857,"""1B#}sS&lY0jmUJ\8K!Z""",dtorres@test.psu.edu,7171195548,22838,132-652-5538,Analyst,"""Tempora quiquia quaerat non consectetur aliquam sit ipsum.""",42263,Pink
Ann,Harris,ahh5429,"""y4i/T5M*P(@!o8""",aharris@test.psu.edu,7175722562,34489,263-448-3253,Client,"""Tempora labore dolorem voluptatem sit neque magnam amet.""",-73399,Green
Alan,Rivera,agr8174,"""SrCwk)EDV8)]cZHMjr""",arivera@test.psu.edu,7171039763,22920,210-758-5903,Manager,"""Quisquam porro consectetur quaerat quaerat.""",98535,White
Louis,Torres,lmt2618,"""M!={sUbf<)Au#(P<)""",ltorres@test.psu.edu,7178044621,35514,152-261-4222,Manager,"""Etincidunt dolore dolor ut consectetur sit est voluptatem.""",22054,White
Marilyn,Ramirez,mer4047,"""*?WHUAC*NT?$MxJg]R?""",mramirez@test.psu.edu,7175179891,29158,178-631-2470,Analyst,"""Numquam non est est.""",84949,Violet
Bob,Smith-Kline,bis3218,"""b.hrI]*p#/V/P5%1""",bsmithkline@test.psu.edu,7172336112,31457,287-736-8216,Developer,"""Voluptatem est velit quaerat ut magnam.""",-76266,Violet
Frances,Taylor,fct8592,"""C!z4e3]Y9u-ilKK&E\K+""",ftaylor@test.psu.edu,7175949826,22349,141-272-4129,Analyst,"""Tempora non quaerat etincidunt aliquam neque adipisci.""",-64892,Blue
Danielle,Gonzalez,dcg3449,"""zd5%?&IiS(k[<P!""",dgonzalez2@pennstate.com,7176705786,32039,133-289-5277,Analyst,"""Labore sit modi numquam est.""",61648,Green
Zach,Smith,zhs8972,"""H:/I)eYRhMqG}(xWXyEW""",zsmith@test.psu.edu,7178504512,13139,266-174-6573,Analyst,"""Quiquia quiquia dolore dolor quiquia consectetur.""",-18389,Green
Carl,Roberts,cmr7917,"""J3O]gU8MM\FSwqJ=^gM""",croberts@test.psu.edu,7176333441,24887,292-229-7838,Analyst,"""Velit ipsum magnam quiquia porro numquam sed.""",-27214,Black
John,Hill,jlh9364,"""ro(cYl_XZ:DsWN@^yHB[""",jhill3@pennstate.com,7177513306,18674,217-535-2985,Manager,"""Aliquam dolor consectetur ut amet.""",35151,White
Kevin,Adams,kxa6193,""">wJ+2W@_/^QM:UJp+1cU""",kadams@test.psu.edu,7178843994,31668,235-331-4804,Manager,"""Amet ut quaerat quaerat.""",-87979,Violet
Brenda,Nelson,bgn2954,"""7l5l$__AYQHV2eM=aR""",bnelson@test.psu.edu,7176406665,13411,172-664-1055,Analyst,"""Sed non magnam porro ipsum magnam.""",11960,Blue
Sandra,Wilson,sow6061,"""wmRcp[=1j7Cv/v<e(""",swilson2@pennstate.com,7174605601,36656,234-911-4844,Manager,"""Dolore consectetur modi amet.""",86961,Magenta
Ann,King,awk1097,"""8Qy:dWaW?gI+U8hnuSt+""",aking4@pennstate.com,7171023809,30496,229-923-4266,Client,"""Sit eius dolore ipsum tempora porro labore dolor.""",89411,Magenta
Patrick,Gardner,pwg9955,"""\6IG&->7:(!vp!faV""",pgardner@test.psu.edu,7175698599,25076,118-904-8996,Developer,"""Dolore aliquam sit dolore ipsum quiquia.""",34937,Magenta
Ethan,Ramirez,ekr9802,"""pX[-N<dNm]Ten/fs3""",eramirez@test.psu.edu,7177131219,36540,207-344-4807,Client,"""Quaerat amet labore etincidunt velit sed ipsum numquam.""",1796,White
Jessica,Allen,joa2129,"""qqrpO[<9Y5@Fm2+}71""",jallen3@pennstate.com,7176672261,10986,153-978-6020,Manager,"""Dolor velit consectetur sit dolor.""",17479,Yellow
Anthony,Roberts,aqr5494,"""/6+[g:B$f9Mi\rqV?""",aroberts@test.psu.edu,7172265893,30101,170-368-5883,Client,"""Quaerat tempora quiquia ipsum ut ipsum.""",97108,Green
Sarah,Garcia,scg7289,"""NV_ZGM4!tgYs:9t>f""",sgarcia@test.psu.edu,7173549515,23472,126-761-7996,None,"""Quaerat quiquia ut quiquia.""",4336,Orange
Gregory,Gonzalez,gpg9336,"""d/M.g#:-cwxn.Q*JkDd""",ggonzalez@test.psu.edu,7176653975,27197,280-839-2038,Analyst,"""Quisquam modi velit labore adipisci dolore.""",30622,Black
Bob,O'Neill,bgo8301,"""1a6/:mzQ2.BGZ_t""",boneill2@pennstate.com,7178405416,34795,107-202-3268,Developer,"""Consectetur porro porro ipsum dolorem labore dolorem.""",86802,White
Amber,Davis,akd7598,"""x2P:@+&C74VlShZ""",adavis2@pennstate.com,7179787508,26580,174-908-8332,Customer,"""Modi porro modi quiquia quiquia consectetur non aliquam.""",-90917,Blue
Cynthia,Garcia,cxg6774,"""\03?AoHC(1R2*y)""",cgarcia@test.psu.edu,7174546243,24653,275-980-2635,Other,"""Quiquia neque porro ipsum magnam.""",78894,Cyan
Nathan,Ramirez,nkr7384,"""l=^A&Z!XCjEeM_R26C""",nramirez@test.psu.edu,7176008869,12855,252-160-8208,Analyst,"""Consectetur sit sit ipsum non labore.""",-95564,Magenta
Cynthia,Smith,cks1597,"""*R#(ug95tm0GcH0UD!Ne""",csmith3@pennstate.com,7172345884,20348,102-851-6268,Developer,"""Non numquam labore velit porro labore.""",8079,Magenta
Austin,Lee,ail4777,"""25X#GYLa%N_./ww+q""",alee@test.psu.edu,7179714174,23587,258-371-5676,Other,"""Dolor tempora etincidunt non sed dolore.""",-35584,Green
Philip,MIller,pdm5479,"""zu9Qh=n@8m2Rg_""",pmiller@test.psu.edu,7176768536,32015,283-533-2523,Client,"""Magnam sed eius porro ipsum sit.""",62393,Black
Virginia,Martinez,vwm7797,"""SM}9ABLTaZsf1_;}NT""",vmartinez@test.psu.edu,7177997162,37560,264-185-2059,Customer,"""Modi neque modi quaerat dolor amet labore.""",35459,Yellow
Julia,Hall,jfh5524,"""bO+[z0uQF.Y.ve.""",jhall@test.psu.edu,7175892641,15080,213-649-7055,Other,"""Quiquia est etincidunt sed ut ut consectetur non.""",48368,Orange
Kathleen,Sanchez,krs7141,"""%s!k$iKmvxQD)O""",ksanchez@test.psu.edu,7173776095,28682,134-224-7952,Customer,"""Sit voluptatem neque adipisci quiquia.""",38779,Cyan
Theresa,Allen,tha4576,"""2&g.$oTgZ.c5MW6""",tallen@test.psu.edu,7171796626,28738,136-448-9638,Manager,"""Dolore est amet etincidunt.""",-86587,Orange
Russell,Lopez,rol5673,"""lD.t05Lt;mzaR}/c?)""",rlopez@test.psu.edu,7178068083,11695,247-985-8042,Client,"""Dolore adipisci adipisci numquam.""",15588,Violet
Denise,Jones,dbj3080,"""]h*=@kwV7s.(Uj""",djones2@pennstate.com,7173332431,19492,134-206-5846,Analyst,"""Quisquam amet dolor dolorem.""",-96802,Green
Frank,Mitchell,fzm3404,"""d6!@UQz9A}V6\Wo""",fmitchell@test.psu.edu,7176517243,15543,285-920-3683,Client,"""Dolorem sed porro tempora sit dolor.""",67294,Orange
Carolyn,Smith-Kline,cus3338,"""aMg7_YKq$-(N:nROHh%""",csmithkline@test.psu.edu,7178819628,33624,269-502-6504,Client,"""Quaerat sit sit sit velit dolorem magnam.""",7945,White
Ethan,Thompson,eet4712,"""{8H_6M2OtcXUKQ8>V""",ethompson@test.psu.edu,7174195405,30446,204-412-9810,Manager,"""Numquam ipsum etincidunt porro sit modi modi quaerat.""",-45478,Yellow
Henry,Green,hpg1113,"""l&mcx4$?ekPIR0j""",hgreen2@pennstate.com,7172653179,11270,114-234-3575,Other,"""Ipsum consectetur non dolore neque.""",26206,Red
Wayne,Martin,wxm8796,"""?P_@fVJEN65O@\""",wmartin@test.psu.edu,7172939607,36167,125-438-6587,developer,"""Numquam labore numquam amet.""",68971,Red
Scott,Lopez,svl3162,"""Q&@vvqJ}z(g9E1<Foh""",slopez@test.psu.edu,7179841737,16346,287-455-7597,Manager,"""Ut velit voluptatem neque sit quiquia ipsum quaerat.""",81913,Indigo
Steven,White,skw8579,"""rq>8/+%lk$vauFPP""",swhite2@pennstate.com,7178878014,31147,185-807-6513,Manager,"""Velit dolor quisquam dolorem.""",68532,Yellow
